Time_ms,com_Pos_deg,pul_Pos_deg,com_Vel_deg_per_s,pul_Vel_deg_per_s
5245,1868.1468008569523,1810.8,969.1959394659573,900.7578909621351
5247,1870.0745667229965,1812.6000000000001,969.756261468998,901.2305082564803
5249,1872.0012010228295,1814.4,970.3160398693959,901.7613439476579
5251,1873.928802761704,1816.2,970.8756398223076,902.2458536287056
5253,1875.855627948471,1818.0,971.434700926294,902.7706768617014
5255,1877.7828948908984,1819.8,971.9935883014272,903.2744149075533
5257,1879.7077949720901,1821.6000000000001,972.5514464188253,903.891569484877
5259,1881.6357809347146,1823.4,973.1095582897246,904.35355143873
5261,1883.5633769626522,1825.2,973.6675948006257,904.8398232975951
5263,1885.4913560832629,1827.0,974.2252587473238,905.3114663166032
5265,1887.4186871311638,1828.8,974.782429652607,905.818565308892
5267,1889.348420418893,1830.6000000000001,975.3398430253488,906.2136188312825
5269,1891.2716139548677,1832.4,975.8950951168699,906.9304992182016
5271,1893.1950155143168,1834.2,976.4500575223096,907.6177486886528
5273,1895.1222053188778,1836.0,977.0057723860335,908.1085523739473
5275,1897.0459663322054,1837.8,977.5600816125763,908.7647834696463
5277,1898.9725025471878,1839.6000000000001,978.1149135667987,909.2754708934636
5279,1900.9000052132733,1841.4,978.6696846277734,909.7410753325485
5281,1902.8278018469643,1843.2,979.2241543431229,910.197954191405
5283,1904.7556920264224,1845.0,979.7783070562159,910.6564479140751
5284,1906.683294457372,1846.8,980.3320648765789,911.1344579990769
5286,1908.611222138932,1848.6000000000001,980.8855884460316,911.600902673814
5288,1910.5386380142306,1850.4,981.4386072681616,912.0966670521711
5290,1912.466595512506,1852.2,981.9914177015914,912.5687180945735
5292,1914.3943278119602,1854.0,982.5438168493682,913.0558540412582
5294,1916.322452403071,1855.8,983.0960176885411,913.5271610639816
5296,1918.2501482531877,1857.6000000000001,983.6477703298893,914.0232698895219
5298,1920.178287111668,1859.4,984.1992570500854,914.5001483270194
5300,1922.1061761337876,1861.2,984.750315826055,914.992695962879
5302,1924.034797048487,1863.0,985.3013166515433,915.4525229653708
5304,1925.9630177352556,1864.8,985.851826728266,915.9368448917293
5306,1927.8914574063167,1866.6000000000001,986.4020440609711,916.4136413179766
5308,1929.8196563489464,1868.4,986.9518486030139,916.9055777605822
5310,1931.7482901793492,1870.2,987.5014746241353,917.3788421835953
5312,1933.6764235184198,1872.0,988.0506096045202,917.8799676462473
5314,1935.6052257577787,1873.8,988.5995654595075,918.3502222209879
5316,1937.5336155055145,1875.6000000000001,989.1481132692343,918.8443884305932
5318,1939.4625616600192,1877.4,989.6964821848053,919.3136767132191
5320,1941.3908713919022,1879.2,990.2443381024988,919.817656907088
5322,1943.3163042442025,1881.0,990.790984123223,920.4604545342448
5324,1945.2410923414952,1882.8,991.3371276891806,921.1210728611243
5326,1947.1700808909918,1884.6000000000001,991.8841637637024,921.5648024274735
5327,1949.0987549597628,1886.4,992.4307650390031,922.030264170426
5329,1951.0281234828926,1888.2,992.9771597466649,922.4668172902439
5331,1952.9571193019221,1890.0,993.5231922046651,922.9285659438306
5333,1954.8868260926383,1891.8,994.0690858226205,923.3609027876025
5335,1956.8161455523389,1893.6000000000001,994.6145359024501,923.8195104331726
5337,1958.7452146126202,1895.4,995.1595707181659,924.295159160364
5339,1960.675063050754,1897.2,995.7044299529745,924.7365619392956
5341,1962.6045302946293,1899.0,996.2489624707647,925.2029718770816
5343,1964.5344604930417,1900.8,996.7932043879924,925.6512063686216
5345,1966.4644465592812,1902.6000000000001,997.3371763553567,926.1026597289735
5347,1968.3946544166463,1904.4,997.8808211603694,926.5489768196512
5349,1970.324639248516,1906.2,998.4241490595037,927.0120891153201
5351,1972.255377273833,1908.0,998.9672793455596,927.4431995160751
5353,1974.1904746802327,1909.8,999.5100350963293,927.6718770592404
5355,1976.1218880853637,1911.6000000000001,1000.054059412454,928.1057255561407
5357,1978.048180567866,1913.4,1000.5950102560445,928.7945065421653
5358,1979.9786285935056,1915.2,1001.1367924433425,929.2636569620896
5360,1981.9089526670589,1917.0,1001.6782155651865,929.7423734860065
5362,1983.8396340484553,1918.8,1002.2193567407903,930.2063833550062
5364,1985.7734918403103,1920.6000000000001,1002.7610582241823,930.5209381451724
5366,1987.7065556896744,1922.4,1003.3019375080561,930.8927365682873
5368,1989.6373534076954,1924.2,1003.8425135787212,931.3874001399421
5370,1991.5685399154995,1926.0,1004.3825060209036,931.8640879228841
5372,1993.4987919282894,1927.8,1004.9219200875367,932.3887305462703
5374,1995.4341019299893,1929.6000000000001,1005.4623975080856,932.6662612680304
5376,1997.3807679775796,1931.4,1006.0045302857176,932.4206315651361
5378,1999.3169702164182,1933.2,1006.5456262580585,932.7525810257761
5380,2001.2492338940694,1935.0,1007.0844235390443,933.2922604670158
5382,2003.1818394552029,1936.8,1007.6228753528019,933.8115264308268
5383,2005.1130336165675,1938.6000000000001,1008.1606130192444,934.3975750013345
5385,2007.0448832142931,1940.4,1008.6981400182661,934.9432216532839
5391,2012.8384346917192,1945.8,1010.3083083070348,936.6424668178395
5397,2018.6324555226709,1951.2,1011.9157352355232,938.2711125762755
5401,2022.4960198272727,1954.8,1012.9859650026169,939.2950736094339
