Time_ms,com_Pos_deg,pul_Pos_deg,com_Vel_deg_per_s,pul_Vel_deg_per_s
11290,19538.08257931937,4064.4,1635.6427558995733,286.43354028880185
11295,19548.362045037997,4066.2000000000003,1635.1505846156417,286.4227157402636
11300,19558.638834032557,4068.0,1634.657712885146,286.41179861703324
11305,19568.916667540594,4069.8,1634.1641409192177,286.39041933251286
11310,19579.189396053505,4071.6,1633.6698689292862,286.3767397883911
11315,19589.45916237146,4073.4,1633.1748971270827,286.36400939458224
11320,19599.725540772855,4075.2000000000003,1632.6792257246368,286.35330771733305
11325,19609.99305796417,4077.0,1632.182854934279,286.3317993930246
11330,19620.255545708722,4078.8,1631.6857849686385,286.3177465703721
11335,19630.51372501786,4080.6,1631.188016040644,286.30838472549794
11340,19640.77030894538,4082.4,1630.6895483635249,286.29566323806256
11345,19651.023632622102,4084.2000000000003,1630.1903821508072,286.2845506019379
11350,19661.274325679362,4086.0,1629.6905176163195,286.2731160234208
11355,19671.52328924057,4087.8,1629.189954974187,286.25886272146647
11360,19681.768825835257,4089.6,1628.6886944388352,286.2467988967447
11365,19692.014523023052,4091.4,1628.1867362249877,286.2266743778462
11370,19702.25702622144,4093.2000000000003,1627.6840805476681,286.2086486788827
11375,19712.49675412899,4095.0,1627.180727622198,286.1913300786588
11380,19722.725236891118,4096.8,1626.6766776641975,286.19831971175694
11385,19732.965874120804,4098.6,1626.1719308895858,286.1617624914495
11390,19743.198843163107,4100.400000000001,1625.66648751458,286.1413893316077
11395,19753.42691007357,4102.2,1625.1603477556964,286.1278515830966
11400,19763.651967511174,4104.0,1624.653511829749,286.11516318843485
11405,19773.874462495798,4105.8,1624.1459799538507,286.1019760281167
11410,19784.09411910585,4107.6,1623.637752345411,286.0890989198917
11415,19794.311234639667,4109.400000000001,1623.1288292221393,286.0756559474031
11420,19804.52568260858,4111.2,1622.6192108020423,286.06204460582626
11425,19814.73766917154,4113.0,1622.1088973034236,286.047691467648
11430,19824.946078686677,4114.8,1621.5978889448854,286.035781921318
11435,19835.153427797042,4116.6,1621.086185945328,286.0190101874711
11440,19845.35737065649,4118.400000000001,1620.5737885239485,286.00441957924767
11445,19855.557962950017,4120.2,1620.0606969002413,285.9916240099632
11450,19865.756398848745,4122.0,1619.5469112939986,285.9770844793469
11455,19875.95246606302,4123.8,1619.0324319253104,285.96155694706306
11460,19886.145737238196,4125.6,1618.5172590145626,285.94632504178173
11465,19896.33971554921,4127.400000000001,1618.0013927824396,285.92152482635424
11470,19906.52882186977,4129.2,1617.4848334499213,285.9037399929664
11475,19916.7140408362,4131.0,1616.9675812382864,285.8894982871641
11480,19926.84555759259,4132.8,1616.449636369108,286.0189468525312
11485,19937.026582186547,4134.6,1615.9309990642585,285.98663051838844
11490,19947.20301661671,4136.400000000001,1615.4116695459047,285.961246497996
11495,19957.382187365172,4138.2,1614.8916480365115,285.9215243125645
11500,19967.554847151936,4140.0,1614.3709347588388,285.894837978456
11505,19977.72463938968,4141.8,1613.8495299359442,285.86964621308533
11510,19987.89030589633,4143.6,1613.3274337911814,285.8493218501803
11515,19998.047389904856,4145.400000000001,1612.8046465481991,285.84590342787413
11520,20008.209211162015,4147.2,1612.2811684309434,285.8202301309017
11525,20018.366294245465,4149.0,1611.7569996636546,285.80115748022195
11530,20028.52544158249,4150.8,1611.2321404708707,285.76888887560597
11535,20038.678797956654,4152.6,1610.7065910774245,285.7468123781327
11540,20048.842286930052,4154.400000000001,1610.1803517084447,285.6891555662954
11545,20058.998216528365,4156.2,1609.6534225893563,285.649151446216
11550,20069.144737898114,4158.0,1609.1258039458778,285.6302408045593
11555,20079.286200329763,4159.8,1608.5974960040248,285.6180841391492
11560,20089.42540026187,4161.6,1608.0684989901079,285.6041228686405
11565,20099.562003099512,4163.400000000001,1607.5388131307316,285.5894660975168
11570,20109.73674810268,4165.2,1607.0084386527974,285.45988247105964
11575,20119.921011426475,4167.0,1606.4773757835007,285.30730064397386
11580,20130.07329379328,4168.8,1605.9456247503326,285.24999182721996
11585,20140.223875062096,4170.6,1605.413185781077,285.193743919692
11590,20150.372868540893,4172.400000000001,1604.8800591038148,285.13811928204257
11595,20160.48966900088,4174.2,1604.34624494692,285.16913486454007
11600,20170.607581617736,4176.0,1603.811743539062,285.1844023494884
11605,20180.72152630051,4177.8,1603.276555109204,285.1998120584925
11610,20190.82695373932,4179.6,1602.7406798866043,285.22818510350237
11615,20200.953151333804,4181.400000000001,1602.204118100814,285.1856266875525
11620,20211.07277892674,4183.2,1601.6668699816796,285.1562583047603
11625,20221.19825907471,4185.0,1601.128935759341,285.1037971069687
11630,20231.301689333115,4186.8,1600.5903156642319,285.10910458874196
11635,20241.416797404676,4188.6,1600.0510099270803,285.0713631508348
11640,20251.515932431517,4190.400000000001,1599.5110187789078,285.0728053045948
11645,20261.609135309754,4192.2,1598.9703424510294,285.0812164840273
11650,20271.698716346727,4194.0,1598.4289811750534,285.0893647934383
11655,20281.785909721413,4195.8,1597.8869351828819,285.09377564961363
11660,20291.87091966305,4197.6,1597.34420470671,285.0942318390141
11665,20301.95332743507,4199.400000000001,1596.8007899790264,285.09229899823333
11670,20312.031974060523,4201.2,1596.2566912326126,285.09148050517643
11675,20322.10115236978,4203.0,1595.7119087005433,285.107812364176
11680,20332.173062001453,4204.8,1595.1664426161865,285.10502714551876
11685,20342.242027135995,4206.6,1594.6202932132016,285.1010937698278
11690,20352.30514668328,4208.400000000001,1594.0734607255426,285.10433172836423
11695,20362.371596684687,4210.2,1593.5259453874544,285.08802211743034
11700,20372.434615528717,4212.0,1592.9777474334753,285.0732532551457
11705,20382.494665464455,4213.8,1592.4288670984363,285.05854952780277
11710,20392.551452116615,4215.6,1591.8793046174599,285.0447253540178
11715,20402.603112360775,4217.400000000001,1591.3290602259615,285.03696121134686
11720,20412.655091448178,4219.2,1590.778134159648,285.01920419325285
11725,20422.70211242927,4221.0,1590.2265266545191,285.0073979417508
11730,20432.745086085146,4222.8,1589.6742379468656,284.99835519220403
11735,20442.78530204638,4224.6,1589.1212682732703,284.9881288002748
11740,20452.823519600704,4226.400000000001,1588.5676178706078,284.9746689890897
11745,20462.85791036288,4228.2,1588.0132869760448,284.9634747927754
11750,20472.889764039326,4230.0,1587.458275827039,284.9506458001915
11755,20482.920046838404,4231.8,1586.9025846613392,284.9335883672159
11760,20492.94690025106,4233.6,1586.346213716986,284.917988875084
11765,20502.970527659236,4235.400000000001,1585.789163232311,284.9031113413151
11770,20512.991392205087,4237.2,1585.2314334459368,284.8875547270838
11775,20523.00857945677,4239.0,1584.6730245967774,284.8739726998394
11780,20533.02678054091,4240.8,1584.1139369240375,284.84882192017255
11785,20543.033522215344,4242.6,1583.554170667212,284.848711294542
11790,20553.043201540633,4244.400000000001,1582.9937260660872,284.8301737440295
11795,20563.048367457835,4246.2,1582.4326033607404,284.81623633912443
11800,20573.07652035371,4248.0,1581.870802791538,284.7283505609248
11805,20583.089070541708,4249.8,1581.308324599137,284.68338783339766
11810,20593.08658188495,4251.6,1580.7451690244861,284.67554493304493
11815,20603.08201892775,4253.400000000001,1580.1813363088236,284.66423895769617
11820,20613.07435273158,4255.2,1579.6168266936768,284.6527320399696
11825,20623.062615460145,4257.0,1579.0516404208636,284.64378832987757
11830,20633.041744143004,4258.8,1578.4857777324924,284.6515786633119
11835,20643.023864799663,4260.6,1577.91923887096,284.63983994166847
11840,20653.002573845843,4262.400000000001,1577.3520240789544,284.6287713517198
11845,20662.984669126545,4264.2,1576.784133599452,284.5989171507808
11850,20672.96079910615,4266.0,1576.2155676757195,284.5787914333061
11855,20682.930439680098,4267.8,1575.6463265513119,284.5689126642653
11860,20692.88398857397,4269.6,1575.0764104700745,284.5957066549861
11865,20702.853468140576,4271.400000000001,1574.5058196761408,284.5640038283488
11870,20712.815803373906,4273.2,1573.934554413934,284.5455362352776
11875,20722.774022864698,4275.0,1573.3626149281656,284.5303307250237
11880,20732.72896886874,4276.8,1572.7900014638371,284.5156437920715
11885,20742.68232228244,4278.6,1572.216714266238,284.49660831096566
11890,20752.632596868905,4280.400000000001,1571.6427535809448,284.4778910871265
11895,20762.580309554967,4282.2,1571.0681196538258,284.45796981721134
11900,20772.548313814463,4284.0,1570.4928127310347,284.3717821346419
11905,20782.490132422845,4285.8,1569.9168330590155,284.3584809885327
11910,20792.428619409096,4287.6,1569.340180884499,284.3455943474918
11915,20802.366034005256,4289.400000000001,1568.762856454505,284.32660633017264
11920,20812.29702881402,4291.2,1568.184860016341,284.317409835292
11925,20822.22552063133,4293.0,1567.606191817602,284.30580755149833
11930,20832.15054689264,4294.8,1567.0268521061714,284.2947821660582
11935,20842.07366807603,4296.6,1566.4468411302198,284.27979432929703
11940,20852.003376576024,4298.400000000001,1565.8661591382054,284.2369289855719
11945,20861.924383341,4300.2,1565.284806378874,284.21269914784415
11950,20871.84080301691,4302.0,1564.7027831012583,284.1934644597894
11955,20881.752574151968,4303.8,1564.1200895546797,284.17889172010007
11960,20891.660939351535,4305.6,1563.536725988744,284.1649425532714
11965,20901.593503713346,4307.400000000001,1562.9526926533472,284.07260250723175
11970,20911.516766822962,4309.2,1562.3679897986694,284.00543916387136
11975,20921.41939475612,4311.0,1561.7826176751792,283.99340717371473
11980,20931.31211981887,4312.8,1561.1965765336313,284.00033287874857
11985,20941.206213145582,4314.6,1560.6098666250675,283.99196386132286
11990,20951.09614887203,4316.400000000001,1560.0224882008156,283.9856767562114
11995,20960.98472383269,4318.2,1559.4344415124892,283.97322139595684
12000,20970.86881587272,4320.0,1558.8457268119896,283.9641649351759
12005,20980.753241011582,4321.8,1558.256344351503,283.94432452401423
12010,20990.63311332363,4323.6,1557.6662943835022,283.92879456482126
12015,21000.50808663399,4325.400000000001,1557.0755771607462,283.9181289210003
12020,21010.3857672385,4327.2,1556.4841929362792,283.88997405207874
12025,21020.25092937068,4329.0,1555.8921419634312,283.88982437192254
12030,21030.117778470365,4330.8,1555.2994244958186,283.8740230365045
12035,21039.98068900546,4332.6,1554.7060407873423,283.8603027556133
12040,21049.83945795765,4334.400000000001,1554.1119910921889,283.84902796455594
12045,21059.72753793711,4336.2,1553.5172756648308,283.7439439196185
12050,21069.627845175575,4338.0,1552.921894760025,283.60361684738217
12055,21079.501558102103,4339.8,1552.325848632814,283.5425033616871
12060,21089.371301798565,4341.6,1551.729137538525,283.48799953839324
12065,21099.238482149576,4343.400000000001,1551.13176173277,283.4354004423062
12070,21109.08187337111,4345.2,1550.5337214714452,283.4455104342842
12075,21118.920602019934,4347.0,1549.9350170107327,283.45709289345655
12080,21128.756072893717,4348.8,1549.3356486070984,283.4659403231629
12085,21138.58807692277,4350.6,1548.7356165172926,283.4729159343612
12090,21148.41603836822,4352.400000000001,1548.1349209983505,283.47985500476847
12095,21158.235397259155,4354.2,1547.5335623075898,283.4999171853415
12100,21168.093619157553,4356.0,1546.931540702615,283.39514861112553
12105,21177.916501575593,4357.8,1546.3288564413117,283.3914299362986
12110,21187.7253325096,4359.6,1545.725509781851,283.4176032206886
12115,21197.54060250561,4361.400000000001,1545.1215009826876,283.41147404171613
12120,21207.35088688889,4363.2,1544.51683030256,283.4092634708482
12125,21217.150236750473,4365.0,1543.91149800049,283.427776634093
12130,21226.954713092095,4366.8,1543.3055043357815,283.4184847277076
12135,21236.75459337427,4368.6,1542.6988495680243,283.4122673980333
12140,21246.551072188056,4370.400000000001,1542.0915339570893,283.40535152527667
12145,21256.356905378114,4372.2,1541.4835577631316,283.36093716325456
12150,21266.149566130127,4374.0,1540.8749212465882,283.34783888689776
12155,21275.936812838052,4375.8,1540.2656246681804,283.3405122202459
12160,21285.720925839225,4377.6,1539.6556682889118,283.33176961421736
12165,21295.50449210595,4379.400000000001,1539.0450523700674,283.314249937082
12170,21305.28337564441,4381.2,1538.4337771732164,283.30078975010395
12175,21315.05794197647,4383.0,1537.8218429602086,283.28991413707644
12180,21324.840741643435,4384.8,1537.2092499931782,283.2450207748868
12185,21334.609964169696,4386.6,1536.5959985345405,283.2326263387928
12190,21344.331678644372,4388.400000000001,1535.9820888469928,283.3484601948085
12195,21354.088285174992,4390.2,1535.367521193514,283.33966718848234
12200,21363.847575506425,4392.0,1534.7522958373659,283.3126166355581
12205,21373.602665704002,4393.8,1534.1364130420916,283.2890947011661
12210,21383.356306018613,4395.6,1533.5198730715153,283.26075489008554
12215,21393.105709599127,4397.400000000001,1532.9026761897433,283.23615235124623
12220,21402.850984376706,4399.2,1532.284822661163,283.21458855889955
12225,21412.594509610317,4401.0,1531.666312750444,283.18883681977945
12230,21422.333670456857,4402.8,1531.0471467225352,283.1668968634949
12235,21432.06900179922,4404.6,1530.4273248426684,283.1468217230703
12240,21441.802397865664,4406.400000000001,1529.806847376355,283.122905758976
12245,21451.532294613717,4408.2,1529.1857145893882,283.1000652927259
12250,21461.258094424687,4410.0,1528.563926747842,283.0799179176871
12255,21470.981432728044,4411.8,1527.9414841180696,283.05742422962646
12260,21480.70592540865,4413.6,1527.3183869667068,283.0222886839111
12265,21490.423648209686,4415.400000000001,1526.6946355606672,282.99880783369167
12270,21500.13897907787,4417.2,1526.0702301671474,282.9730687298067
12275,21509.849624387953,4419.0,1525.4451710536223,282.951959990082
12280,21519.556850733985,4420.8,1524.819458487847,282.93131871390733
12285,21529.26150094573,4422.6,1524.1930927378571,282.9086294351585
12290,21538.962751550443,4424.400000000001,1523.5660740719682,282.88648199103324
12295,21548.661386786403,4426.2,1522.9384027587753,282.86252318659217
12300,21558.36126498287,4428.0,1522.3100790671517,282.82567861121487
12305,21568.05442991287,4429.8,1521.6811032662529,282.80040344715337
12310,21577.74364037042,4431.6,1521.0514756255104,282.777491669534
12315,21587.428075692136,4433.400000000001,1520.4211964146384,282.7590892030477
12320,21597.111363139113,4435.2,1519.790265903627,282.73414870236337
12325,21606.790936396024,4437.0,1519.1586843627474,282.71079774791326
12330,21616.464006081136,4438.8,1518.52645206255,282.69701067018195
12335,21626.135855418375,4440.6,1517.8935692738619,282.67638927165575
12340,21635.811254253782,4442.400000000001,1517.2600362677902,282.6356804353455
12345,21645.47628919499,4444.2,1516.6258533157202,282.617499527755
12350,21655.138345782012,4446.0,1515.9910206893155,282.59801676378964
12355,21664.795986970672,4447.8,1515.3555386605192,282.58155024871076
12360,21674.454230225216,4449.6,1514.7194075015511,282.5531142487745
12365,21684.141247601325,4451.400000000001,1514.0826274849094,282.4318364862536
12370,21693.797784692808,4453.2,1513.4451988833703,282.39960809189256
12375,21703.44686033378,4455.0,1512.8071219699884,282.3805144503666
12380,21713.095698392783,4456.8,1512.1683970180954,282.35210957612543
12385,21722.734774907338,4458.6,1511.5290243013008,282.34317361108367
